hotel,price,score,avg review,reviews count,address,room_type,bed_type,extra_charges,hotel_rating,number_of_nights,number_of_adult,actual_price,breakfast_included,free_cancellation,checkin,checkout,amenities
Hotel Paradise International - 5 min from Delhi Airport,"₹ 1,439",9.7,Exceptional,7,"Mahipalpur, New Delhi",Deluxe Room,1 double bed,+₹ 173 taxes and charges,3,1 night, 2 adults,"₹ 2,399",False,True,2023-11-07,2023-11-08,"Free parking, Air conditioning, Breakfast"
Hotel Lotus Paradise,"₹ 2,519",7.2,Good,352,Sonīpat,Deluxe Double Room with Balcony,1 extra-large double bed,+₹ 302 taxes and charges,3,1 night, 2 adults,"₹ 2,519",False,False,2023-11-07,2023-11-08,"Indoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, Superb breakfast"
Neemrana's - Tijara Fort Palace,"₹ 8,500",8.4,Very good,260,Tijāra,Heritage Comfort,1 double bed,"+₹ 1,530 taxes and charges",4,1 night, 2 adults,"₹ 8,500",True,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Free parking, Restaurant, Non-smoking rooms, Free WiFi, Spa and wellness centre, Tea/coffee maker in all rooms, Very good breakfast"
Lime Tree Hotel and Banquet Greater Noida,"₹ 20,000",7.7,Good,96,Greater Noida,Superior King Room,1 extra-large double bed,"+₹ 3,600 taxes and charges",4,1 night, 2 adults,"₹ 20,000",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Restaurant, Free parking, Free WiFi"
Neemrana's - Hill Fort - Kesroli,"₹ 8,500",8.0,Very good,210,Alwar,Heritage Romance,1 extra-large double bed,"+₹ 1,530 taxes and charges",4,1 night, 2 adults,"₹ 8,500",True,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Restaurant, Non-smoking rooms, Family rooms, Spa and wellness centre, Free parking, Free WiFi, Tea/coffee maker in all rooms, Bar, Very good breakfast"
Hotel Royal 9,"₹ 3,645",8.3,Very good,20,Meerut,Superior Double Room,1 extra-large double bed,+₹ 437 taxes and charges,0,1 night, 2 adults,"₹ 4,050",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Free parking, Free WiFi, Tea/coffee maker in all rooms, Breakfast"
The Red York,"₹ 3,649",7.9,Good,226,Noida,Deluxe Room,1 double bed,+₹ 438 taxes and charges,3,1 night, 2 adults,"₹ 3,649",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, Tea/coffee maker in all rooms, Breakfast"
"Radisson Blu Hotel, Greater Noida","₹ 20,399",7.3,Good,820,Greater Noida,Superior Double or Twin Room,Multiple bed types,"+₹ 3,672 taxes and charges",5,1 night, 2 adults,"₹ 20,399",True,False,2023-11-07,2023-11-08,"Outdoor swimming pool, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Free parking, Tea/coffee maker in all rooms, Bar, Good breakfast"
Avanti Retreat- Farm Stay,"₹ 5,400",8.2,Very good,21,Dera Māndi,One-Bedroom Chalet,1 large double bed,+₹ 648 taxes and charges,0,1 night, 2 adults,"₹ 5,400",True,True,2023-11-07,2023-11-08,"Indoor swimming pool, Non-smoking rooms, Room service, Spa and wellness centre, Family rooms, Free parking, Free WiFi, Tea/coffee maker in all rooms, Breakfast"
Hotel Manvi - Faridabad Sec 91,"₹ 1,350",10,Exceptional,2,Indraprast,Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 162 taxes and charges,3,1 night, 2 adults,"₹ 1,350",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Family rooms, Free WiFi"
"THE SINGH EMPIRE, New Delhi","₹ 3,188",8.0,Very good,"1,166","Paharganj, New Delhi",Deluxe Double or Twin Room,Beds: 1 double or 2 singles,+₹ 382 taxes and charges,4,1 night, 2 adults,"₹ 3,188",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Family rooms, Fitness centre, Tea/coffee maker in all rooms, Bar, Good breakfast"
Hotel Black Stone - Vasundhara - Near Vaishali Metro,"₹ 1,599",8.0,Very good,21,Ghaziabad,Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 192 taxes and charges,3,1 night, 2 adults,"₹ 1,599",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi"
Hotel Tripple Tree - Karol Bagh,"₹ 5,939",8.0,Very good,225,"Karol bagh, New Delhi",Deluxe Double Room,1 large double bed,+₹ 713 taxes and charges,4,1 night, 2 adults,"₹ 5,939",True,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Tea/coffee maker in all rooms, Good breakfast"
Saltstayz - Sohna Road,"₹ 3,060",8.6,Fabulous,111,"Sector 40 - 44, Gurgaon",Deluxe Room,1 double bed,+₹ 367 taxes and charges,3,1 night, 2 adults,"₹ 3,060",True,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Free parking, Free WiFi, Good breakfast"
The Vivaan Hotel & Resorts,"₹ 12,099",7.3,Good,61,Karnāl,Standard Double Room,1 large double bed,"+₹ 2,178 taxes and charges",0,1 night, 2 adults,"₹ 12,099",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Restaurant, Free parking, Facilities for disabled guests, Free WiFi, Bar, Breakfast"
Flora Residency,"₹ 2,551",7.5,Good,386,"Sector 40 - 44, Gurgaon",Double or Twin Room,1 extra-large double bed,+₹ 306 taxes and charges,3,1 night, 2 adults,"₹ 2,551",True,True,2023-11-07,2023-11-08,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Good breakfast"
Radisson Blu Towers Kaushambi Delhi NCR,"₹ 6,749",7.5,Good,"1,635",Ghaziabad,Superior Room,Multiple bed types,+₹ 810 taxes and charges,5,1 night, 2 adults,"₹ 6,749",False,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Airport shuttle, Room service, Restaurant, Family rooms, Fitness centre, Free parking, Tea/coffee maker in all rooms, Bar, Good breakfast"
Neemrana Fort-Palace,"₹ 9,000",7.5,Good,709,Neemrana,Heritage Romance Room,1 double bed,"+₹ 1,620 taxes and charges",4,1 night, 2 adults,"₹ 9,000",True,True,2023-11-07,2023-11-08,NA
Noormahal Palace Hotel,"₹ 23,850",6.7,Review score,65,Karnāl,Club Double Room,1 double bed,"+₹ 4,293 taxes and charges",5,1 night, 2 adults,"₹ 23,850",False,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Free parking, Bar, Very good breakfast"
Radisson Blu Faridabad,"₹ 14,499",7.6,Good,745,Faridabad,Superior Double or Twin Room - 15% Dis on FnB,Beds: 1 double or 2 singles,"+₹ 2,610 taxes and charges",5,1 night, 2 adults,"₹ 14,499",False,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Good breakfast"
"Crowne Plaza Greater Noida, an IHG Hotel","₹ 9,055",8.0,Very good,731,Greater Noida,Standard King Bed Smoking,1 extra-large double bed,"+₹ 1,630 taxes and charges",5,1 night, 2 adults,"₹ 9,055",False,False,2023-11-07,2023-11-08,"Outdoor swimming pool, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Family rooms, Fitness centre, Tea/coffee maker in all rooms, Bar, Very good breakfast"
Days Hotel Neemrana,"₹ 2,975",6.9,Review score,147,Neemrana,Premium King Room,1 double bed,+₹ 357 taxes and charges,3,1 night, 2 adults,"₹ 2,975",True,True,2023-11-07,2023-11-08,"Indoor swimming pool, Airport shuttle, Spa and wellness centre, Room service, Non-smoking rooms, Restaurant, Family rooms, Fitness centre, Bar, Breakfast"
Courtyard by Marriott Aravali Resort,"₹ 20,000",8.9,Fabulous,46,Faridabad,Deluxe King Room with Balcony,Beds: 1 double or 2 singles,"+₹ 3,600 taxes and charges",5,1 night, 2 adults,"₹ 20,000",True,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Family rooms, Fitness centre, Tea/coffee maker in all rooms, Bar, Breakfast"
Hotel Smart Plaza Delhi Airport,"₹ 2,880",7.5,Good,"3,833","South West, New Delhi",Deluxe Double Room,1 double bed,+₹ 346 taxes and charges,4,1 night, 2 adults,"₹ 2,880",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Laundry, Breakfast"
Avatar Living @Safdarjung Enclave,"₹ 6,804",8.9,Fabulous,277,"Safdarjung Enclave, New Delhi",Deluxe Double Room,1 large double bed,+₹ 816 taxes and charges,0,1 night, 2 adults,"₹ 6,804",True,True,2023-11-07,2023-11-08,"Airport shuttle (free), Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Tea/coffee maker in all rooms"
The Dadhikar Fort Hotel,"₹ 13,196",7.5,Good,53,Alwar,Deluxe Room,1 double bed,"+₹ 2,375 taxes and charges",4,1 night, 2 adults,"₹ 13,890",True,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Family rooms, Free parking, Very good breakfast"
Radisson Blu Kaushambi Delhi NCR,"₹ 6,749",7.2,Good,548,Ghaziabad,Superior Double or Twin Room,Multiple bed types,+₹ 810 taxes and charges,5,1 night, 2 adults,"₹ 6,749",False,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Non-smoking rooms, Room service, Restaurant, Family rooms, Fitness centre, Free parking, Tea/coffee maker in all rooms, Bar, Very good breakfast"
Hotel Clayton near IGI airport Delhi,"₹ 1,320",7.5,Good,155,"South West, New Delhi",Double Room,1 double bed,+₹ 158 taxes and charges,4,1 night, 2 adults,"₹ 3,299",True,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Spa and wellness centre, Family rooms, Free parking, Free WiFi, 24-hour front desk, Bar, Tea/coffee maker in all rooms, Superb breakfast"
"Holiday Inn New Delhi International Airport, an IHG Hotel","₹ 9,068",7.8,Good,"5,509","South West, New Delhi",One King Bed Standard- Non-Smoking,1 extra-large double bed,"+₹ 1,632 taxes and charges",5,1 night, 2 adults,"₹ 9,068",False,False,2023-11-07,2023-11-08,"Outdoor swimming pool, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Free parking, Tea/coffee maker in all rooms, Bar, Good breakfast"
Saltstayz Le Icon - Cyber Hub,"₹ 4,361",8.9,Fabulous,133,"DLF Cyber City, Gurgaon",Deluxe Room,1 extra-large double bed,+₹ 523 taxes and charges,3,1 night, 2 adults,"₹ 4,361",True,True,2023-11-07,2023-11-08,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Tea/coffee maker in all rooms, Superb breakfast"
Hotel Admire Inn By F9 Hotels,"₹ 2,699",8.0,Very good,269,Ghaziabad,Deluxe Double Room,1 extra-large double bed,+₹ 324 taxes and charges,3,1 night, 2 adults,"₹ 2,699",False,True,2023-11-07,2023-11-08,"Room service, Restaurant, Free parking, Free WiFi, Superb breakfast"
Park Plaza Faridabad,"₹ 8,000",7.0,Good,309,Faridabad,Superior Double or Twin Room,Beds: 1 double or 2 singles,"+₹ 1,440 taxes and charges",4,1 night, 2 adults,"₹ 8,000",False,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Free parking, Facilities for disabled guests, Bar, Good breakfast"
Novotel New Delhi Aerocity- International Airport,"₹ 20,500",7.7,Good,"5,342","South West, New Delhi",Standard King Room with WiFi,1 double bed,"+₹ 3,690 taxes and charges",5,1 night, 2 adults,"₹ 20,500",False,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Family rooms, Fitness centre, Free parking, Bar, Very good breakfast"
Radisson Blu Plaza Delhi Airport,"₹ 14,490",8.1,Very good,"5,625","Mahipalpur, New Delhi",Superior Room with Happy Hours 03:00 PM to 06:00 PM 1+1 & Free Pick up and drop to Worldmark Aerocity (subject to car availability),Beds: 1 double or 2 singles,"+₹ 3,333 taxes and charges",5,1 night, 2 adults,"₹ 14,490",False,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Family rooms, Tea/coffee maker in all rooms, Bar, Very good breakfast"
Hindustan- by Backpackers Heaven,"₹ 2,159",7.6,Good,"1,217","Paharganj, New Delhi",Deluxe Twin Room,1 single bed,+₹ 259 taxes and charges,4,1 night, 2 adults,"₹ 2,159",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, Terrace, Laundry, Daily housekeeping, Air conditioning"
"Hotel Abhinandan, Panipat","₹ 1,620",6.3,Review score,6,Pānīpat,Deluxe Room,"2 beds (1 double, 1 futon)",+₹ 194 taxes and charges,4,1 night, 2 adults,"₹ 1,620",False,True,2023-11-07,2023-11-08,"Restaurant, Room service, Free parking, Breakfast"
"Staybook - Hotel Jyoti Mahal New Delhi Railway Station, Paharganj","₹ 5,499",8.0,Very good,98,"Paharganj, New Delhi",Deluxe Double Room,1 double bed,+₹ 660 taxes and charges,4,1 night, 2 adults,"₹ 5,499",False,True,2023-11-07,2023-11-08,"Indoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, Breakfast"
House of Comfort Greater Noida,"₹ 3,598",8.9,Fabulous,226,Greater Noida,Superior King Room,1 extra-large double bed,+₹ 432 taxes and charges,0,1 night, 2 adults,"₹ 3,598",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Restaurant, Family rooms, Free parking, Free WiFi"
Premium Residency - Sector 15,"₹ 1,349",3.3,Review score,6,Noida,Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 162 taxes and charges,3,1 night, 2 adults,"₹ 1,349",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Family rooms, Free WiFi"
SaltStayz Sector 39 - Subhash Chowk,"₹ 2,907",8.4,Very good,86,"Sector 40 - 44, Gurgaon",Double Room with Balcony,1 extra-large double bed,+₹ 349 taxes and charges,3,1 night, 2 adults,"₹ 2,907",True,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Free parking, Free WiFi, 24-hour front desk, Very good breakfast"
Utsav Camp Sariska,"₹ 14,500",8.2,Very good,21,Tehla,Superior Double Room,1 double bed,"+₹ 2,610 taxes and charges",3,1 night, 2 adults,"₹ 14,500",True,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Free parking, Restaurant, Non-smoking rooms, Free WiFi, Breakfast"
"Holiday Inn Gurugram Sector 90, an IHG Hotel","₹ 6,795",7.5,Good,"1,068",Gurgaon,STANDARD ROOM NS WITH 10% DISC ON F&B,Beds: 1 double or 2 singles,+₹ 815 taxes and charges,5,1 night, 2 adults,"₹ 6,795",False,False,2023-11-07,2023-11-08,"Outdoor swimming pool, Non-smoking rooms, Room service, Restaurant, Family rooms, Fitness centre, Free parking, Facilities for disabled guests, Tea/coffee maker in all rooms, Very good breakfast"
Hotel Grand Tushar-Ghaziabad Railway Station,"₹ 1,169",7.8,Good,86,Ghaziabad,Double Room with Private Bathroom,1 extra-large double bed,+₹ 140 taxes and charges,3,1 night, 2 adults,"₹ 1,799",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Family rooms, Free parking, Fabulous breakfast"
Ramada Neemrana,"₹ 4,750",6.4,Review score,248,Neemrana,King Room - Non-Smoking,1 double bed,+₹ 570 taxes and charges,4,1 night, 2 adults,"₹ 4,750",True,True,2023-11-07,2023-11-08,"Room service, Non-smoking rooms, Restaurant, Family rooms, Fitness centre, Facilities for disabled guests, Free parking, Tea/coffee maker in all rooms, Bar, Breakfast"
OYO Mide Highway Hotel & Restaurant,"₹ 2,586",5.5,Review score,2,Khurja,Standard Double Room,1 large double bed,+₹ 334 taxes and charges,3,1 night, 2 adults,"₹ 3,978",True,True,2023-11-07,2023-11-08,Room service
The Gateway Resort Damdama Lake,"₹ 18,000",7.5,Good,393,Gurgaon,Superior Resort Room Courtyard View Twin Bed,1 single bed,"+₹ 3,240 taxes and charges",5,1 night, 2 adults,"₹ 18,000",True,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Family rooms, Fitness centre, Free parking, Facilities for disabled guests, Bar, Good breakfast"
"Taj Palace, New Delhi","₹ 18,000",8.6,Fabulous,"3,936","Chanakyapuri, New Delhi","Superior Room, Queen Bed",1 large double bed,"+₹ 3,240 taxes and charges",5,1 night, 2 adults,"₹ 18,000",True,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Family rooms, Tea/coffee maker in all rooms, Bar, Very good breakfast"
Aloft New Delhi Aerocity,"₹ 14,450",8.2,Very good,"2,804","South West, New Delhi","2 Twin/Single Beds, City View, Aloft Room",2 single beds,"+₹ 2,601 taxes and charges",5,1 night, 2 adults,"₹ 14,450",False,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Free parking, Tea/coffee maker in all rooms, Bar, Very good breakfast"
The Leela Palace New Delhi,"₹ 29,000",9.0,Superb,795,"South Delhi, New Delhi",Premiere Room,1 extra-large double bed,"+₹ 5,220 taxes and charges",5,1 night, 2 adults,"₹ 29,000",False,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Free parking, Facilities for disabled guests, Bar, Fabulous breakfast"
The Leela Ambience Gurugram Hotel & Residences,"₹ 24,000",8.8,Fabulous,"1,640","DLF Cyber City, Gurgaon",Deluxe King Room,1 extra-large double bed,"+₹ 4,320 taxes and charges",5,1 night, 2 adults,"₹ 24,000",False,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Family rooms, Fitness centre, Bar, Fabulous breakfast"
FabExpress Indraprastha,"₹ 3,340",7.9,Good,10,"East Delhi, New Delhi",Deluxe Room,1 large double bed,+₹ 401 taxes and charges,3,1 night, 2 adults,"₹ 3,340",False,True,2023-11-07,2023-11-08,"Free parking, Free WiFi"
Saltstayz Grand Sky - Unitech Cyber Park,"₹ 5,355",9.4,Superb,81,"Sector 40 - 44, Gurgaon",Studio with Balcony,Entire studio • 1 bathroom • 1 kitchen • 41m²,+₹ 643 taxes and charges,4,1 night, 2 adults,"₹ 5,355",True,True,2023-11-07,2023-11-08,"Room service, Restaurant, Free parking, Free WiFi, 24-hour front desk, Tea/coffee maker in all rooms, Exceptional breakfast"
The Westin Sohna Resort & Spa,"₹ 20,500",8.4,Very good,394,Gurgaon,"Premier Room, Guest room, 1 King, Garden view",1 extra-large double bed,"+₹ 3,690 taxes and charges",5,1 night, 2 adults,"₹ 20,500",True,True,2023-11-07,2023-11-08,"2 swimming pools, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Family rooms, Fitness centre, Tea/coffee maker in all rooms, Bar, Very good breakfast"
Hotel Sakura by Maps,"₹ 3,639",7.4,Good,80,"Sector 40 - 44, Gurgaon",Standard Double Room,1 double bed,+₹ 437 taxes and charges,4,1 night, 2 adults,"₹ 3,639",False,False,2023-11-07,2023-11-08,"Outdoor swimming pool, Non-smoking rooms, Room service, Restaurant, Free parking, Free WiFi, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Hyatt Regency Delhi,"₹ 16,200",7.7,Good,"2,202","South Delhi, New Delhi",Twin Room,2 single beds,"+₹ 3,872 taxes and charges",5,1 night, 2 adults,"₹ 16,200",False,True,2023-11-07,2023-11-08,"2 swimming pools, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Family rooms, Fitness centre, Tea/coffee maker in all rooms, Bar, Good breakfast"
Pullman New Delhi Aerocity- International Airport,"₹ 24,350",8.2,Very good,"2,461","South West, New Delhi","Deluxe King Room with Bathtub ,Free WiFi",1 large double bed,"+₹ 4,383 taxes and charges",5,1 night, 2 adults,"₹ 24,350",True,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Family rooms, Fitness centre, Free parking, Bar, Very good breakfast"
Hotel namo,₹ 624,8.0,Very good,48,Alwar,Deluxe Double Room,1 double bed,+₹ 75 taxes and charges,0,1 night, 2 adults,₹ 624,False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, Tea/coffee maker in all rooms"
Sandal Suites by Lemon Tree Hotels,"₹ 12,549",7.4,Good,302,Noida,Standard Twin Room,2 large double beds,"+₹ 3,740 taxes and charges",5,1 night, 2 adults,"₹ 12,549",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, Tea/coffee maker in all rooms, Good breakfast"
"Crowne Plaza New Delhi Mayur Vihar Noida, an IHG Hotel","₹ 17,849",8.2,Very good,"2,190","Mayur Vihar Phase 1, New Delhi",Superior King or Twin Room with 4 pints beer and 15% off on Food & Soft Beverages and SPA,Beds: 1 double or 2 singles,"+₹ 3,213 taxes and charges",5,1 night, 2 adults,"₹ 17,849",False,False,2023-11-07,2023-11-08,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Free parking, Bar, Good breakfast"
The Gaurs Sarovar Portico,"₹ 7,649",7.4,Good,80,Ghaziabad,Deluxe Room 2 Single Beds,NA,"+₹ 1,377 taxes and charges",4,1 night, 2 adults,"₹ 7,649",False,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Fitness centre, Free parking, Free WiFi, Breakfast"
Shri Radha Brij Vasundhara Resort & Spa,"₹ 5,450",9.0,Superb,16,Govardhan,One-Bedroom Cottage,1 double bed,+₹ 654 taxes and charges,4,1 night, 2 adults,"₹ 5,450",True,True,2023-11-07,2023-11-08,"2 swimming pools, Restaurant, Non-smoking rooms, Room service, Family rooms, Spa and wellness centre, Free parking, Fitness centre, Free WiFi, Breakfast"
Aadvan Farmhouse,"₹ 9,450",NA,NA,NA,Sohna,Double Room with Balcony,"4 beds (2 doubles, 2 large doubles)","+₹ 1,701 taxes and charges",0,1 night, 2 adults,"₹ 9,450",True,True,2023-11-07,2023-11-08,"Swimming Pool, Free parking, Free WiFi"
